client_id,company_name,client_tier,industry,employee_count,contract_start_date,months_as_client,monthly_revenue,annual_contract_value,customer_acquisition_cost,lifetime_value,ltv_cac_ratio,months_to_payback,support_tickets,churn_risk_score,has_churned,last_login_days_ago,feature_usage_score,satisfaction_score,segment,segment_name,annual_revenue,revenue_category,risk_category,tenure_category
CLIENT_0376,Kim-Ross,Startup,Finance,15,2023-05-13,26,71.76,861.14,199.83,2050.33,10.26,2.8,2,0.42,False,46,0.65,6,0,Champions,861.1200000000001,Low,Medium Risk,Veteran
CLIENT_0377,Morgan-Lopez,Startup,Technology,11,2023-11-11,20,72.31,867.75,50.0,2066.06,41.32,0.7,2,0.42,True,164,0.57,2,0,Champions,867.72,Low,Medium Risk,Mature
CLIENT_0378,Glass-Stone,Startup,Healthcare,13,2024-08-13,11,117.84,1414.09,273.04,3366.89,12.33,2.3,2,0.42,True,33,0.6,2,3,High Value,1414.08,Low,Medium Risk,Growing
CLIENT_0379,"Coleman, Jordan and Carney",SMB,Finance,52,2024-12-11,7,328.89,3946.64,294.41,11276.11,38.3,0.9,4,0.35,True,60,0.64,1,3,High Value,3946.68,Medium,Medium Risk,Growing
CLIENT_0380,Morris-Miller,SMB,Education,39,2023-01-31,29,740.5,8885.95,563.43,25388.42,45.06,0.8,4,0.35,True,30,0.39,10,0,Champions,8886.0,Medium,Medium Risk,Veteran
CLIENT_0381,Griffin-Robbins,SMB,Education,53,2024-07-10,12,303.38,3640.51,176.24,14562.03,82.63,0.6,0,0.25,False,17,0.62,5,1,At Risk,3640.56,Medium,Medium Risk,Growing
CLIENT_0382,Bell-Williams,Startup,Finance,6,2023-01-16,30,132.2,1586.42,404.69,3237.6,8.0,3.1,4,0.49,True,146,0.5,4,0,Champions,1586.3999999999999,Low,Medium Risk,Veteran
CLIENT_0383,Mendez-Graham,SMB,Finance,12,2025-02-24,4,389.98,4679.72,470.59,13370.64,28.41,1.2,4,0.35,True,97,0.28,4,3,High Value,4679.76,Medium,Medium Risk,New
CLIENT_0384,Jones Ltd,SMB,Marketing,75,2024-06-17,13,346.96,4163.47,501.26,9796.39,19.54,1.4,7,0.425,True,38,0.12,6,3,High Value,4163.5199999999995,Medium,Medium Risk,Mature
CLIENT_0385,"Owen, Shelton and Cisneros",Startup,Healthcare,11,2023-10-05,21,189.93,2279.13,256.35,5009.07,19.54,1.3,3,0.455,True,121,0.32,3,0,Champions,2279.16,Low,Medium Risk,Mature
CLIENT_0386,"Gregory, Kim and Martinez",Startup,Education,4,2022-12-21,31,232.42,2789.03,166.64,6640.55,39.85,0.7,2,0.42,False,66,0.16,7,0,Champions,2789.04,Medium,Medium Risk,Veteran
CLIENT_0387,"Diaz, Reyes and Bradley",Startup,Manufacturing,15,2023-04-02,27,231.08,2772.92,217.7,7202.38,33.08,0.9,1,0.385,True,51,0.59,5,0,Champions,2772.96,Medium,Medium Risk,Veteran
CLIENT_0388,"Cole, Watson and Wallace",Startup,Real Estate,19,2024-05-10,14,110.96,1331.53,282.1,3458.51,12.26,2.5,1,0.385,True,107,0.32,9,3,High Value,1331.52,Low,Medium Risk,Mature
CLIENT_0389,Moreno Group,SMB,Real Estate,27,2022-10-10,33,695.56,8346.76,78.87,27822.52,352.76,0.1,2,0.3,False,8,0.47,4,0,Champions,8346.72,Medium,Medium Risk,Veteran
CLIENT_0390,Wright-Wilson,Startup,Manufacturing,3,2023-06-27,25,69.15,829.83,148.48,2370.93,15.97,2.1,0,0.35,False,79,0.97,7,0,Champions,829.8000000000001,Low,Medium Risk,Veteran
CLIENT_0391,Holmes-Mcintyre,Startup,Technology,19,2024-09-30,9,50.0,600.0,196.27,1142.86,5.82,3.9,5,0.525,True,176,0.99,5,3,High Value,600.0,Low,High Risk,Growing
CLIENT_0392,Padilla-Lewis,Startup,E-commerce,13,2022-11-23,32,153.62,1843.41,205.12,3762.07,18.34,1.3,4,0.49,True,121,0.76,1,0,Champions,1843.44,Low,Medium Risk,Veteran
CLIENT_0393,"Hendricks, Henry and Martinez",SMB,Finance,58,2024-05-18,14,347.96,4175.57,507.7,9824.86,19.35,1.5,7,0.425,False,59,0.99,8,3,High Value,4175.5199999999995,Medium,Medium Risk,Mature
CLIENT_0394,Thompson-Reeves,Startup,Marketing,9,2025-02-05,5,190.69,2288.22,363.06,5448.15,15.01,1.9,2,0.42,True,136,0.48,2,3,High Value,2288.2799999999997,Low,Medium Risk,New
CLIENT_0395,"Ponce, Downs and Contreras",SMB,Finance,32,2025-07-14,0,648.66,7783.95,255.7,25946.5,101.47,0.4,2,0.3,False,41,0.53,4,3,High Value,7783.92,Medium,Medium Risk,
CLIENT_0396,"Daniels, Vance and York",SMB,Education,66,2024-09-01,10,675.88,8110.6,284.52,23173.15,81.45,0.4,4,0.35,True,121,0.64,9,3,High Value,8110.5599999999995,Medium,Medium Risk,Growing
CLIENT_0397,"Little, Leon and Hicks",Startup,Finance,7,2024-09-04,10,50.0,600.0,196.77,1558.44,7.92,3.9,1,0.385,True,146,0.52,8,3,High Value,600.0,Low,Medium Risk,Growing
CLIENT_0398,Conner and Sons,SMB,Finance,97,2022-11-27,32,670.52,8046.23,924.11,24757.63,26.79,1.4,3,0.325,False,88,0.38,3,0,Champions,8046.24,Medium,Medium Risk,Veteran
CLIENT_0399,Ward PLC,SMB,Marketing,82,2024-11-29,7,811.76,9741.12,412.25,32470.38,78.76,0.5,2,0.3,True,175,0.38,6,1,At Risk,9741.119999999999,Medium,Medium Risk,Growing
CLIENT_0400,"Anderson, Henson and Jones",SMB,Education,57,2023-08-25,23,884.07,10608.88,255.42,30311.09,118.67,0.3,4,0.35,True,102,0.64,4,0,Champions,10608.84,Medium,Medium Risk,Mature
CLIENT_0401,"Higgins, Fox and Hammond",SMB,E-commerce,35,2023-09-26,22,417.4,5008.82,657.03,18213.89,27.72,1.6,1,0.275,True,98,0.51,4,1,At Risk,5008.799999999999,Medium,Medium Risk,Mature
CLIENT_0402,Martinez LLC,SMB,Education,22,2025-01-04,6,751.85,9022.16,729.29,36088.64,49.48,1.0,0,0.25,False,7,0.67,9,1,At Risk,9022.2,Medium,Medium Risk,New
CLIENT_0403,Owens-Holmes,Startup,Real Estate,11,2024-06-20,13,84.09,1009.02,128.09,1921.95,15.0,1.5,5,0.525,True,89,0.29,8,3,High Value,1009.08,Low,High Risk,Mature
CLIENT_0404,"Bowman, White and Burch",Startup,Marketing,15,2022-12-05,31,194.78,2337.31,218.75,5136.95,23.48,1.1,3,0.455,True,159,0.97,10,0,Champions,2337.36,Low,Medium Risk,Veteran
CLIENT_0405,Guerra PLC,SMB,Finance,76,2023-11-03,20,777.83,9333.99,662.22,26668.55,40.27,0.9,4,0.35,False,61,0.81,8,0,Champions,9333.960000000001,Medium,Medium Risk,Mature
CLIENT_0406,Martin Ltd,SMB,Technology,64,2023-01-01,30,768.29,9219.44,361.45,28367.5,78.48,0.5,3,0.325,True,173,0.54,8,0,Champions,9219.48,Medium,Medium Risk,Veteran
CLIENT_0407,"Jacobson, Singleton and King",SMB,Marketing,92,2023-03-21,28,337.8,4053.6,277.19,10809.59,39.0,0.8,5,0.375,False,5,0.71,9,0,Champions,4053.6000000000004,Medium,Medium Risk,Veteran
CLIENT_0408,"Hill, Weber and Mendez",SMB,Education,35,2024-06-12,13,944.14,11329.64,501.77,37765.47,75.27,0.5,2,0.3,True,107,0.5,5,1,At Risk,11329.68,Medium,Medium Risk,Mature
CLIENT_0409,"Jackson, David and Moore",Startup,Finance,9,2022-10-28,33,246.24,2954.93,277.54,5276.65,19.01,1.1,6,0.56,False,2,0.25,8,0,Champions,2954.88,Medium,High Risk,Veteran
CLIENT_0410,"Winters, Morgan and Bradshaw",SMB,E-commerce,80,2024-07-08,12,459.25,5511.05,861.3,16957.09,19.69,1.9,3,0.325,True,156,0.53,5,3,High Value,5511.0,Medium,Medium Risk,Growing
CLIENT_0411,Miller Ltd,Startup,Manufacturing,4,2022-09-01,35,192.67,2312.02,283.95,4128.62,14.54,1.5,6,0.56,True,108,0.16,2,0,Champions,2312.04,Low,High Risk,Veteran
CLIENT_0412,Curtis-Wang,Startup,Marketing,16,2024-11-08,8,210.73,2528.73,96.19,4515.58,46.94,0.5,6,0.56,True,107,0.41,2,3,High Value,2528.7599999999998,Medium,High Risk,Growing
CLIENT_0413,"Johnson, Small and Gardner",Startup,Education,7,2023-10-17,21,231.01,2772.13,184.18,7200.34,39.09,0.8,1,0.385,False,77,0.88,4,0,Champions,2772.12,Medium,Medium Risk,Mature
CLIENT_0414,Webb-Ballard,SMB,E-commerce,25,2024-06-19,13,748.28,8979.34,430.2,27628.74,64.22,0.6,3,0.325,True,114,0.69,6,1,At Risk,8979.36,Medium,Medium Risk,Mature
CLIENT_0415,Chavez-Barker,SMB,Education,29,2024-08-06,11,499.45,5993.4,504.21,23973.6,47.55,1.0,0,0.25,False,72,0.48,9,1,At Risk,5993.4,Medium,Medium Risk,Growing
CLIENT_0416,Washington-Harris,Startup,Finance,7,2023-01-07,30,188.31,2259.67,267.96,4304.13,16.06,1.4,5,0.525,True,88,0.66,10,0,Champions,2259.7200000000003,Low,High Risk,Veteran
CLIENT_0417,Hensley-Flores,SMB,Real Estate,71,2024-05-12,14,556.61,6679.31,533.79,24288.39,45.5,1.0,1,0.275,True,142,0.45,2,1,At Risk,6679.32,Medium,Medium Risk,Mature
CLIENT_0418,Hester-Anderson,Startup,E-commerce,8,2025-07-03,0,94.62,1135.44,50.0,2317.22,46.34,0.5,4,0.49,False,66,0.83,2,3,High Value,1135.44,Low,Medium Risk,
CLIENT_0419,"Rodriguez, Allen and Martinez",Startup,Marketing,2,2023-08-27,23,50.0,600.0,248.11,1224.49,4.94,5.0,4,0.49,False,75,0.96,8,0,Champions,600.0,Low,Medium Risk,Mature
CLIENT_0420,Davis LLC,SMB,E-commerce,95,2023-11-22,20,232.17,2786.01,531.95,8572.34,16.11,2.3,3,0.325,False,28,0.76,10,0,Champions,2786.04,Medium,Medium Risk,Mature
CLIENT_0421,"Barnes, Estes and Barrera",Startup,Manufacturing,19,2025-05-18,2,113.51,1362.14,296.51,3243.19,10.94,2.6,2,0.42,True,51,0.75,7,3,High Value,1362.1200000000001,Low,Medium Risk,New
CLIENT_0422,"Griffith, Lee and Moore",SMB,Technology,30,2024-12-24,6,481.53,5778.38,241.84,17779.63,73.52,0.5,3,0.325,False,73,0.55,1,3,High Value,5778.36,Medium,Medium Risk,New
CLIENT_0423,Jimenez-Parker,SMB,Healthcare,43,2025-07-12,0,517.43,6209.17,997.89,19105.14,19.15,1.9,3,0.325,False,49,0.38,5,3,High Value,6209.16,Medium,Medium Risk,
CLIENT_0424,Wagner-Levy,Startup,Education,2,2022-08-12,35,202.4,2428.78,281.08,5782.8,20.57,1.4,2,0.42,True,126,0.14,10,0,Champions,2428.8,Medium,Medium Risk,Veteran
CLIENT_0425,Williams-Campbell,SMB,Marketing,64,2023-03-10,28,423.44,5081.24,475.25,15634.58,32.9,1.1,3,0.325,True,67,0.44,10,0,Champions,5081.28,Medium,Medium Risk,Veteran
CLIENT_0426,"Chambers, Mitchell and Smith",SMB,Manufacturing,43,2024-05-02,14,264.77,3177.18,597.51,7475.73,12.51,2.3,7,0.425,False,9,0.23,2,3,High Value,3177.24,Medium,Medium Risk,Mature
CLIENT_0427,Khan Ltd,Startup,E-commerce,18,2022-11-12,32,114.55,1374.63,318.18,2454.69,7.71,2.8,6,0.56,False,80,0.27,2,0,Champions,1374.6,Low,High Risk,Veteran
CLIENT_0428,Diaz-Morales,Startup,Real Estate,2,2023-08-22,23,123.76,1485.18,280.11,3264.12,11.65,2.3,3,0.455,True,139,0.37,1,0,Champions,1485.1200000000001,Low,Medium Risk,Mature
CLIENT_0429,Cox LLC,Startup,Manufacturing,10,2024-04-02,15,65.1,781.16,195.45,2028.98,10.38,3.0,1,0.385,False,39,0.74,5,3,High Value,781.1999999999999,Low,Medium Risk,Mature
CLIENT_0430,"Cole, Pierce and Bryan",SMB,Healthcare,83,2022-10-06,33,153.71,1844.56,410.53,6148.55,14.98,2.7,2,0.3,False,16,0.43,1,0,Champions,1844.52,Low,Medium Risk,Veteran
CLIENT_0431,"Wilson, Hester and Long",SMB,Finance,29,2024-05-30,13,576.25,6914.99,472.81,23049.95,48.75,0.8,2,0.3,False,14,0.29,7,1,At Risk,6915.0,Medium,Medium Risk,Mature
CLIENT_0432,Grant-Diaz,SMB,Technology,35,2024-12-04,7,494.66,5935.94,325.29,16959.83,52.14,0.7,4,0.35,False,32,0.49,8,3,High Value,5935.92,Medium,Medium Risk,Growing
CLIENT_0433,"Hicks, Porter and Williams",SMB,Healthcare,35,2022-12-22,31,673.11,8077.34,631.52,19005.51,30.09,0.9,7,0.425,True,147,0.71,10,0,Champions,8077.32,Medium,Medium Risk,Veteran
CLIENT_0434,Brock-Stone,Startup,Technology,17,2022-12-15,31,90.64,1087.7,329.16,2390.54,7.26,3.6,3,0.455,False,25,0.12,4,0,Champions,1087.68,Low,Medium Risk,Veteran
CLIENT_0435,"Taylor, Velazquez and Flores",SMB,Healthcare,35,2022-12-28,31,515.4,6184.83,306.53,15462.06,50.44,0.6,6,0.4,False,20,0.29,4,0,Champions,6184.799999999999,Medium,Medium Risk,Veteran
CLIENT_0436,"Stevenson, Evans and Rogers",Startup,Healthcare,17,2023-09-21,22,210.21,2522.58,81.25,5544.12,68.23,0.4,3,0.455,False,77,0.62,2,0,Champions,2522.52,Medium,Medium Risk,Mature
CLIENT_0437,"Burns, Hart and Wells",Startup,Manufacturing,5,2025-01-09,6,104.29,1251.48,219.66,3250.6,14.8,2.1,1,0.385,False,50,0.27,3,3,High Value,1251.48,Low,Medium Risk,New
CLIENT_0438,Nunez-Whitney,Startup,Education,6,2022-08-05,35,186.61,2239.32,161.84,4570.04,28.24,0.9,4,0.49,False,8,0.67,6,0,Champions,2239.32,Low,Medium Risk,Veteran
CLIENT_0439,"Wiggins, Soto and Carlson",SMB,Manufacturing,20,2024-04-17,15,833.41,10000.95,524.3,28574.14,54.5,0.6,4,0.35,False,33,0.15,10,3,High Value,10000.92,Medium,Medium Risk,Mature
CLIENT_0440,"Patton, Parsons and Lane",SMB,E-commerce,10,2023-05-04,26,426.59,5119.03,359.04,15750.86,43.87,0.8,3,0.325,False,81,0.75,2,0,Champions,5119.08,Medium,Medium Risk,Veteran
CLIENT_0441,"Castillo, Warren and Griffith",Startup,Healthcare,9,2024-09-14,10,190.5,2285.99,344.73,5442.84,15.79,1.8,2,0.42,True,37,0.35,5,3,High Value,2286.0,Low,Medium Risk,Growing
CLIENT_0442,Hernandez-Becker,Startup,E-commerce,9,2024-11-12,8,194.25,2331.02,145.18,4162.54,28.67,0.7,6,0.56,True,116,0.55,1,3,High Value,2331.0,Low,High Risk,Growing
CLIENT_0443,"Rodriguez, Smith and Edwards",Startup,Real Estate,7,2022-08-21,35,50.0,600.0,167.97,1318.68,7.85,3.4,3,0.455,False,69,0.65,7,0,Champions,600.0,Low,Medium Risk,Veteran
CLIENT_0444,"Harris, Shaw and Carr",Startup,E-commerce,13,2022-12-30,31,269.86,3238.27,186.97,8411.08,44.99,0.7,1,0.385,False,41,0.16,10,0,Champions,3238.32,Medium,Medium Risk,Veteran
CLIENT_0445,"Luna, Thornton and Stone",SMB,Finance,27,2023-12-16,19,735.51,8826.11,457.48,32094.94,70.16,0.6,1,0.275,False,17,0.4,8,1,At Risk,8826.119999999999,Medium,Medium Risk,Mature
CLIENT_0446,"Mendoza, Bennett and Frye",Startup,Healthcare,11,2024-03-23,16,127.89,1534.73,118.4,2923.3,24.69,0.9,5,0.525,True,176,0.72,3,3,High Value,1534.68,Low,High Risk,Mature
CLIENT_0447,"Peterson, Gomez and Ingram",Startup,Healthcare,2,2023-12-03,19,85.25,1022.99,295.67,2657.13,8.99,3.5,1,0.385,True,86,0.59,10,0,Champions,1023.0,Low,Medium Risk,Mature
CLIENT_0448,"Lara, Baker and Washington",Startup,E-commerce,4,2024-09-14,10,135.39,1624.64,156.38,3570.65,22.83,1.2,3,0.455,True,111,0.44,6,3,High Value,1624.6799999999998,Low,Medium Risk,Growing
CLIENT_0449,Grant-Walker,Startup,Education,13,2025-05-31,1,168.83,2025.91,145.99,4452.54,30.5,0.9,3,0.455,False,74,0.91,9,3,High Value,2025.96,Low,Medium Risk,New
CLIENT_0450,Wise-Bush,SMB,Technology,16,2025-06-17,1,675.18,8102.1,406.67,24929.55,61.3,0.6,3,0.325,False,3,0.3,10,3,High Value,8102.16,Medium,Medium Risk,New
CLIENT_0451,Stewart-Bailey,SMB,E-commerce,49,2024-08-11,11,481.4,5776.84,450.82,15404.91,34.17,0.9,5,0.375,True,169,0.44,1,3,High Value,5776.799999999999,Medium,Medium Risk,Growing
CLIENT_0452,"Hill, Martinez and Rhodes",Startup,E-commerce,4,2025-05-05,2,50.0,600.0,214.14,1142.86,5.34,4.3,5,0.525,False,52,0.4,8,3,High Value,600.0,Low,High Risk,New
CLIENT_0453,Cardenas-Blevins,SMB,Manufacturing,47,2023-09-06,22,619.1,7429.18,382.02,24763.93,64.82,0.6,2,0.3,True,33,0.93,8,0,Champions,7429.200000000001,Medium,Medium Risk,Mature
CLIENT_0454,Williams-Moses,Startup,Education,5,2024-12-15,7,144.99,1739.87,224.31,3106.9,13.85,1.5,6,0.56,False,40,0.22,2,3,High Value,1739.88,Low,High Risk,Growing
CLIENT_0455,Douglas-Burgess,SMB,Real Estate,78,2022-10-12,33,585.11,7021.29,458.22,21603.96,47.15,0.8,3,0.325,False,34,0.62,6,0,Champions,7021.32,Medium,Medium Risk,Veteran
CLIENT_0456,"Nelson, Hoffman and Nelson",SMB,Marketing,96,2023-03-09,28,627.23,7526.77,175.29,30107.09,171.75,0.3,0,0.25,False,30,0.78,3,1,At Risk,7526.76,Medium,Medium Risk,Veteran
CLIENT_0457,"Matthews, Sanchez and Santiago",SMB,Manufacturing,99,2022-11-14,32,678.26,8139.13,500.85,21704.34,43.34,0.7,5,0.375,False,85,0.88,2,0,Champions,8139.12,Medium,Medium Risk,Veteran
CLIENT_0458,"Hall, Garcia and Rivera",SMB,E-commerce,94,2024-02-19,17,309.83,3717.93,464.23,10622.66,22.88,1.5,4,0.35,True,45,0.56,1,0,Champions,3717.96,Medium,Medium Risk,Mature
CLIENT_0459,"Townsend, Smith and Pierce",Startup,E-commerce,14,2023-12-17,19,185.42,2225.01,299.64,5779.25,19.29,1.6,1,0.385,True,48,0.52,7,0,Champions,2225.04,Low,Medium Risk,Mature
CLIENT_0460,Delgado-Gilmore,SMB,Technology,43,2025-04-30,2,403.17,4837.98,306.75,17592.66,57.35,0.8,1,0.275,False,76,0.15,10,1,At Risk,4838.04,Medium,Medium Risk,New
CLIENT_0461,"Gonzalez, Maynard and Morris",Startup,Healthcare,9,2023-12-20,19,88.28,1059.32,72.25,2161.87,29.92,0.8,4,0.49,True,91,0.52,8,0,Champions,1059.3600000000001,Low,Medium Risk,Mature
CLIENT_0462,Pearson and Sons,Startup,Technology,19,2024-06-24,12,50.0,600.0,163.06,1714.29,10.51,3.3,0,0.35,False,61,0.49,1,3,High Value,600.0,Low,Medium Risk,Growing
CLIENT_0463,"Jefferson, Johnson and Dorsey",Startup,E-commerce,7,2024-02-23,17,50.0,600.0,150.41,1224.49,8.14,3.0,4,0.49,False,19,0.59,9,3,High Value,600.0,Low,Medium Risk,Mature
CLIENT_0464,Peck Inc,Startup,Finance,16,2023-10-18,21,134.03,1608.32,50.0,3829.33,76.59,0.4,2,0.42,False,41,0.62,9,0,Champions,1608.3600000000001,Low,Medium Risk,Mature
CLIENT_0465,French-Lopez,Startup,Healthcare,7,2025-07-13,0,133.58,1602.98,82.68,4163.59,50.36,0.6,1,0.385,True,141,0.95,3,3,High Value,1602.96,Low,Medium Risk,
CLIENT_0466,Mcdowell-Smith,SMB,Manufacturing,90,2024-10-15,9,669.39,8032.67,529.3,18900.4,35.71,0.8,7,0.425,False,18,0.76,7,3,High Value,8032.68,Medium,Medium Risk,Growing
CLIENT_0467,Hebert LLC,Startup,Manufacturing,18,2024-03-30,15,175.96,2111.48,50.0,5027.33,100.55,0.3,2,0.42,True,58,0.3,3,3,High Value,2111.52,Low,Medium Risk,Mature
CLIENT_0468,"Daniels, Snyder and Mays",Startup,Real Estate,13,2023-05-25,26,162.02,1944.28,393.19,4273.14,10.87,2.4,3,0.455,False,8,0.8,8,0,Champions,1944.2400000000002,Low,Medium Risk,Veteran
CLIENT_0469,Nelson-Lamb,Startup,Marketing,14,2025-02-03,5,178.43,2141.21,336.62,5098.13,15.14,1.9,2,0.42,False,58,0.27,7,3,High Value,2141.16,Low,Medium Risk,New
CLIENT_0470,"Stevens, Scott and Lopez",Startup,E-commerce,19,2023-07-15,24,247.38,2968.58,204.54,5654.45,27.64,0.8,5,0.525,True,67,0.34,9,0,Champions,2968.56,Medium,High Risk,Mature
CLIENT_0471,Bradley-Todd,SMB,Finance,60,2024-10-01,9,370.23,4442.75,575.38,11847.35,20.59,1.6,5,0.375,True,179,0.34,4,3,High Value,4442.76,Medium,Medium Risk,Growing
CLIENT_0472,"Prince, Wilcox and Robertson",SMB,E-commerce,66,2023-01-26,30,185.31,2223.72,255.78,8894.88,34.77,1.4,0,0.25,False,49,0.11,7,0,Champions,2223.7200000000003,Low,Medium Risk,Veteran
CLIENT_0473,"Davis, Holden and Woods",Startup,Manufacturing,13,2022-10-20,33,159.77,1917.26,351.67,3651.91,10.38,2.2,5,0.525,False,44,0.77,2,0,Champions,1917.2400000000002,Low,High Risk,Veteran
CLIENT_0474,Green and Sons,Startup,Finance,6,2025-05-07,2,226.73,2720.77,257.03,6478.02,25.2,1.1,2,0.42,False,75,0.54,1,3,High Value,2720.7599999999998,Medium,Medium Risk,New
CLIENT_0475,Finley-Turner,SMB,Healthcare,19,2023-11-19,20,607.93,7295.17,429.7,24317.24,56.59,0.7,2,0.3,False,8,0.3,3,1,At Risk,7295.16,Medium,Medium Risk,Mature
CLIENT_0476,Green LLC,SMB,Real Estate,68,2024-09-16,10,558.73,6704.76,486.55,20630.02,42.4,0.9,3,0.325,False,88,0.8,4,3,High Value,6704.76,Medium,Medium Risk,Growing
CLIENT_0477,Contreras Group,Startup,Healthcare,18,2024-08-14,11,117.26,1407.06,300.59,3654.71,12.16,2.6,1,0.385,False,76,0.47,4,3,High Value,1407.1200000000001,Low,Medium Risk,Growing
CLIENT_0478,Parks-Leblanc,Startup,Education,16,2023-06-18,25,233.73,2804.81,276.02,5008.59,18.15,1.2,6,0.56,True,41,0.58,10,0,Champions,2804.7599999999998,Medium,High Risk,Veteran
CLIENT_0479,Vaughn-Fowler,SMB,Healthcare,54,2025-03-16,4,238.07,2856.87,107.01,11427.49,106.79,0.4,0,0.25,False,10,0.75,5,1,At Risk,2856.84,Medium,Medium Risk,New
CLIENT_0480,Mendez-Robinson,Startup,Healthcare,4,2025-05-12,2,291.81,3501.78,238.75,9095.53,38.1,0.8,1,0.385,False,69,0.26,4,3,High Value,3501.7200000000003,Medium,Medium Risk,New
CLIENT_0481,Gibson PLC,SMB,Healthcare,21,2022-12-11,31,484.57,5814.83,371.78,16613.81,44.69,0.8,4,0.35,False,85,0.67,1,0,Champions,5814.84,Medium,Medium Risk,Veteran
CLIENT_0482,"Dunn, Ruiz and Medina",SMB,Education,42,2023-08-31,22,818.93,9827.14,499.46,32757.13,65.59,0.6,2,0.3,False,36,0.49,10,1,At Risk,9827.16,Medium,Medium Risk,Mature
CLIENT_0483,Gill Ltd,SMB,Healthcare,91,2024-07-14,12,580.69,6968.25,345.66,25339.09,73.31,0.6,1,0.275,False,27,0.57,9,1,At Risk,6968.280000000001,Medium,Medium Risk,Growing
CLIENT_0484,Fox PLC,Startup,Finance,8,2024-10-21,9,173.62,2083.47,122.35,4960.64,40.54,0.7,2,0.42,True,157,0.5,5,3,High Value,2083.44,Low,Medium Risk,Growing
CLIENT_0485,Stark Inc,SMB,Education,62,2024-08-26,10,615.18,7382.17,470.11,22714.37,48.32,0.8,3,0.325,True,68,1.0,3,3,High Value,7382.16,Medium,Medium Risk,Growing
CLIENT_0486,"Leach, Harris and Herrera",Startup,Manufacturing,2,2022-09-23,34,175.67,2108.04,183.54,5019.15,27.35,1.0,2,0.42,True,75,0.12,4,0,Champions,2108.04,Low,Medium Risk,Veteran
CLIENT_0487,"Ramos, Frazier and Love",SMB,Finance,72,2023-01-14,30,650.46,7805.58,571.78,22301.66,39.0,0.9,4,0.35,True,159,0.84,10,0,Champions,7805.52,Medium,Medium Risk,Veteran
CLIENT_0488,"Griffin, Brown and Anderson",SMB,Finance,70,2024-01-04,18,476.86,5722.33,727.92,16349.53,22.46,1.5,4,0.35,False,73,0.7,10,0,Champions,5722.32,Medium,Medium Risk,Mature
CLIENT_0489,"Brown, Ford and Roman",SMB,Technology,35,2023-10-15,21,667.16,8005.97,709.06,29112.62,41.06,1.1,1,0.275,False,15,0.64,4,1,At Risk,8005.92,Medium,Medium Risk,Mature
CLIENT_0490,Scott-Smith,SMB,Real Estate,64,2024-09-16,10,474.77,5697.28,693.46,15192.76,21.91,1.5,5,0.375,False,7,0.5,7,3,High Value,5697.24,Medium,Medium Risk,Growing
CLIENT_0491,Williams LLC,Startup,Education,9,2023-03-13,28,54.21,650.5,119.07,1327.55,11.15,2.2,4,0.49,False,79,0.88,6,0,Champions,650.52,Low,Medium Risk,Veteran
CLIENT_0492,"Mcknight, Michael and Jones",SMB,Technology,89,2024-08-22,11,524.81,6297.71,374.82,20992.36,56.01,0.7,2,0.3,False,72,0.36,8,1,At Risk,6297.719999999999,Medium,Medium Risk,Growing
CLIENT_0493,Mitchell and Sons,SMB,Finance,96,2025-05-05,2,737.72,8852.63,869.87,23607.02,27.14,1.2,5,0.375,False,0,0.17,10,3,High Value,8852.64,Medium,Medium Risk,New
CLIENT_0494,"Good, Brewer and Fisher",Startup,Marketing,7,2024-11-06,8,50.0,600.0,81.84,1142.86,13.96,1.6,5,0.525,False,23,0.36,1,3,High Value,600.0,Low,High Risk,Growing
CLIENT_0495,West-Stark,SMB,Healthcare,12,2025-07-09,0,539.9,6478.76,483.81,21595.88,44.64,0.9,2,0.3,False,76,0.29,10,3,High Value,6478.799999999999,Medium,Medium Risk,
CLIENT_0496,Vega Ltd,SMB,Healthcare,63,2023-09-04,22,632.99,7595.83,347.01,17872.54,51.51,0.5,7,0.425,True,132,0.92,2,0,Champions,7595.88,Medium,Medium Risk,Mature
CLIENT_0497,Valdez LLC,SMB,Technology,85,2025-03-01,4,468.27,5619.18,750.47,18730.61,24.96,1.6,2,0.3,False,70,0.3,4,3,High Value,5619.24,Medium,Medium Risk,New
CLIENT_0498,"Long, Anderson and Irwin",Startup,Technology,14,2022-11-24,32,71.25,854.98,258.46,2035.66,7.88,3.6,2,0.42,True,109,0.48,1,0,Champions,855.0,Low,Medium Risk,Veteran
CLIENT_0499,Good Group,SMB,Healthcare,62,2025-01-17,6,271.29,3255.46,608.33,11838.03,19.46,2.2,1,0.275,True,175,0.58,5,1,At Risk,3255.4800000000005,Medium,Medium Risk,New
CLIENT_0500,"Coleman, Gray and Hall",Startup,E-commerce,8,2024-07-24,11,232.71,2792.54,346.71,7253.34,20.92,1.5,1,0.385,False,30,0.23,1,3,High Value,2792.52,Medium,Medium Risk,Growing
CLIENT_0501,Hill Ltd,SMB,Education,67,2023-12-04,19,888.92,10667.03,430.91,32821.62,76.17,0.5,3,0.325,False,81,0.44,7,1,At Risk,10667.039999999999,Medium,Medium Risk,Mature
CLIENT_0502,Pacheco Group,Startup,Education,18,2024-11-02,8,50.0,600.0,140.23,1558.44,11.11,2.8,1,0.385,False,44,0.32,1,3,High Value,600.0,Low,Medium Risk,Growing
